id,y
144.0,66.6775466005953
145.0,79.37523367370171
146.0,58.999336970276715
147.0,72.96464260319972
148.0,77.20659861136271
149.0,71.49044137073828
150.0,58.4619207928789
151.0,58.15676965202253
152.0,60.0766045292504
153.0,70.60703730475817
154.0,65.7376092477818
155.0,63.978743999306104
156.0,70.95183433047517
157.0,71.47687044891357
158.0,66.40843365539871
159.0,73.84142489530849
160.0,77.31207251792654
161.0,75.24390193990959
162.0,75.94056805908619
163.0,55.48851611705039
164.0,80.7604805238484
165.0,78.13459322130448
166.0,81.44575554629567
167.0,58.07648729740858
168.0,67.43763717199859
169.0,80.38220318310182
170.0,74.07251375205855
171.0,56.69791807603993
172.0,72.54305405592295
173.0,72.14719376718499
174.0,72.98166724074832
175.0,77.4447282898031
176.0,59.63846769977436
177.0,74.59010277339267
178.0,81.65571635448765
179.0,76.21072843502476
180.0,74.94986233163189
181.0,63.75978271883449
182.0,64.01673489969785
183.0,69.83347771638459
184.0,56.84029664123221
185.0,73.03577676607794
186.0,69.28075819384448
187.0,67.3162102015204
188.0,80.66012412255192
189.0,64.3699654822678
190.0,69.5596381031429
191.0,69.33184581229058
192.0,78.30475228299395
193.0,71.95942564839712
194.0,73.51751114794723
195.0,62.033733118784895
196.0,75.17286280459031
197.0,62.798680048313166
198.0,68.1072827254592
199.0,69.77077756492352
200.0,61.31384228274049
201.0,62.20622888890292
202.0,57.331210707355005
203.0,72.1204069205359
204.0,72.07064699015623
205.0,73.68983947835129
206.0,64.63438669442148
207.0,78.08858067013016
208.0,68.21345556719051
209.0,82.46106748529063
210.0,65.83126139643045
211.0,65.77099525321665
212.0,64.54467427974397
213.0,63.78826642466626
214.0,64.56068511855818
215.0,76.59342513500265
216.0,67.23007472545284
217.0,67.68767063768276
218.0,83.23677860274226
219.0,61.868929579224634
220.0,78.21429383147465
221.0,72.28171299489037
222.0,74.52803810529441
223.0,74.82195591361814
224.0,81.86148784546768
225.0,55.277823273952414
226.0,82.81610212734653
227.0,68.6473777081853
228.0,80.5916377198273
229.0,51.84198100277829
230.0,58.11894213829301
231.0,64.25035335800823
232.0,69.48138813672018
233.0,71.43528570129678
234.0,61.5028757146973
235.0,64.18989988160529
236.0,81.84991622955906
237.0,59.46180641643067
238.0,76.56115316085365
239.0,70.97820232292803
240.0,77.15511981933966
241.0,59.10233705176283
242.0,71.35941323492504
243.0,62.37972645022613
244.0,72.55455190292037
245.0,77.08317362843236
246.0,59.45128766223244
247.0,71.45271484334737
248.0,72.19451278776077
249.0,67.58775999961831
250.0,59.38028910578639
251.0,61.73128838313127
252.0,71.21543613696825
253.0,68.80686383126974
254.0,70.10745224437223
255.0,77.18853516590568
256.0,54.59300347734818
257.0,82.50731125957661
258.0,62.91893715764442
259.0,70.27857307931366
260.0,71.31553451159026
261.0,61.52863309622445
262.0,80.9014306575679
263.0,76.19981968817689
264.0,73.30420496814607
265.0,73.8286629081529
266.0,80.30644949976285
267.0,65.89901967950536
268.0,61.328471127223615
269.0,71.3797458040792
270.0,76.01198413708221
271.0,58.97517924823725
272.0,77.29711012602381
273.0,74.6283011981468
274.0,85.97680182469598
275.0,52.858947603885476
276.0,55.37816167002325
277.0,53.679694441158986
278.0,79.9210482057826
279.0,63.24007619314261
280.0,69.85986894022791
281.0,65.1127569459076
282.0,74.77747516667445
283.0,76.43439518906388
284.0,58.77907147555365
285.0,79.857965307349
286.0,70.17192888638705
287.0,61.69694370367102
288.0,58.907721107819135
289.0,63.036597533934604
290.0,69.11048261845222
291.0,76.56069577454724
292.0,77.05851111187144
293.0,64.03484037719946
294.0,63.35596468861487
295.0,52.8184271370054
296.0,71.73982364007803
297.0,72.4031476326455
298.0,77.59766517352882
299.0,71.78411296581572
300.0,77.41322762719882
301.0,77.16081151222936
302.0,75.75189579220738
303.0,54.446269705581
304.0,70.56321974992547
305.0,68.10546201097507
306.0,67.91653661303796
307.0,70.56042862442678
308.0,73.72002539313193
309.0,66.70769107461619
310.0,74.60124644032139
311.0,64.49802344201545
312.0,80.54153987849892
313.0,74.40776417733323
314.0,62.480796382468974
315.0,68.25206309406487
316.0,61.299573139384044
317.0,57.046806217761386
318.0,60.977436828737204
319.0,80.06034768386536
320.0,68.21280268623467
321.0,77.39852091812934
322.0,75.63719841199782
323.0,72.66793320958516
324.0,80.57369788280661
325.0,71.00988730532718
326.0,78.07873775821567
327.0,67.07643476292046
328.0,76.07641592818496
329.0,70.54578112500103
330.0,77.59603423042847
331.0,74.25825588445834
332.0,69.06527596429194
333.0,68.08813480484439
334.0,55.4736016438739
335.0,73.5789687287136
336.0,66.29653241621752
337.0,79.13085987943448
338.0,62.67006360644482
339.0,67.23691892634558
340.0,71.60405640339008
341.0,69.56462841217146
342.0,74.01249285045269
343.0,62.320234578560914
344.0,79.04105510814355
345.0,60.59695970531916
346.0,66.71510574244847
347.0,77.67600616652783
348.0,62.09492854707431
349.0,74.92163169871041
350.0,76.09197277985798
351.0,70.53933739655936
352.0,77.39201104806274
353.0,80.96891778624448
354.0,69.43344653245447
355.0,57.64352469323289
356.0,60.90413482498515
357.0,83.43758322026372
358.0,73.60044472082659
359.0,66.77582044477248
360.0,63.27014954671006
361.0,82.12762065431392
362.0,77.41049939883278
363.0,55.89393450979189
364.0,74.14159604838629
365.0,82.29513018912245
366.0,63.166025122444935
367.0,71.05996906168623
368.0,59.23748840328083
369.0,76.2918705038338
370.0,64.3261685910914
371.0,70.42473442559597
372.0,61.36965521563784
373.0,51.99589334547234
374.0,79.08107394855436
375.0,58.20964337576865
376.0,74.71653798544673
377.0,77.48277843503608
378.0,78.06726912144781
379.0,68.50802715375339
380.0,74.27934705501886
381.0,79.47920730010458
382.0,74.05607734452653
383.0,79.70688884817682
384.0,75.29808142996637
385.0,71.9406833067931
386.0,64.89014851753107
387.0,70.43149934002288
388.0,65.21956283902287
389.0,65.1505851795369
390.0,66.84714614150757
391.0,73.47791782815706
392.0,68.395618576348
393.0,63.528703369368706
394.0,62.92033693617033
395.0,82.56773347944599
396.0,81.34511978837295
397.0,74.1082064726111
398.0,64.3153971472721
399.0,72.23338862342908
400.0,67.91521490690236
401.0,68.02807335920626
402.0,79.58563440037177
403.0,69.08608068959079
404.0,62.25326777375559
405.0,77.21333443324214
406.0,68.33378167448346
407.0,83.05539396444843
408.0,76.8497866071144
409.0,71.1210094617186
410.0,73.32994744011197
411.0,83.60972679581505
412.0,73.20015457363478
413.0,78.82206855133002
414.0,61.69265878905829
415.0,64.84349329276615
416.0,62.35107086031018
417.0,83.58235684248915
418.0,66.21707506955237
419.0,83.49762998764547
420.0,74.10252825192418
421.0,72.80946929002718
422.0,75.44384952618006
423.0,81.49419054520048
424.0,66.7577898723844
425.0,81.4003662193963
426.0,59.543544796616565
427.0,69.06843676832509
428.0,68.28783716098049
429.0,64.9066342228249
430.0,56.282881128213816
431.0,58.535200923963316
432.0,52.680400965351794
433.0,78.55058791348605
434.0,65.90074785597713
435.0,81.55684483160591
436.0,63.16553613655666
437.0,75.61493388455018
438.0,78.63561709562597
439.0,71.79665900739197
440.0,77.51563615866093
441.0,79.9513582380264
442.0,74.71435917993198
443.0,57.8540474353679
444.0,66.48390326363526
445.0,84.70408938220683
446.0,61.096542467971666
447.0,73.53727609023554
448.0,62.71279199954179
449.0,67.704598019608
450.0,64.96627220431436
451.0,59.830509651807546
452.0,64.0277692158587
453.0,67.90249714081567
454.0,75.26496705960132
455.0,60.52647363195502
456.0,73.26321081264828
457.0,76.61602078425257
458.0,58.63315972550657
459.0,73.36981015557657
460.0,63.581661762323236
461.0,68.69083781922748
462.0,68.86621560136119
463.0,71.1093573061959
464.0,74.00351531914141
465.0,58.83147642834136
466.0,62.12160130412551
467.0,75.65965705992049
468.0,65.68526270684613
469.0,77.18678655962125
470.0,65.83234618000031
471.0,64.02988142595763
472.0,75.51841916707701
473.0,81.00894759303891
474.0,79.60027286086302
475.0,75.51616923311504
476.0,71.65815232341592
477.0,77.40779278886237
478.0,61.48082884299732
479.0,83.26397459882081
480.0,58.470137391727235
481.0,63.108267592069645
482.0,78.54697527381123
483.0,86.6658340151912
484.0,55.68098036406844
485.0,73.98443504324527
486.0,76.65600095287009
487.0,59.964753298815644
488.0,67.5210640326121
489.0,79.36921126825048
490.0,77.9425974647054
491.0,66.1784753521066
492.0,78.02569452868565
493.0,59.49323504241039
494.0,59.4245760078912
495.0,64.22265564334852
496.0,66.80950679733594
497.0,71.74129873521626
498.0,72.50500997519296
499.0,72.48178146056803
500.0,58.07413277363017
501.0,71.47696626397328
502.0,57.048791485649886
503.0,68.53077373342562
504.0,79.08048187100248
505.0,68.97072389471924
506.0,79.35218653321962
507.0,63.90990402121995
508.0,67.30090617614852
509.0,66.00735564040387
510.0,71.84718683129809
511.0,61.055027781718564
512.0,81.55885060010063
513.0,54.34460195030353
514.0,61.5612476364253
515.0,68.28144232974844
516.0,67.7850953998929
517.0,74.05857018327384
518.0,63.04154404810489
519.0,73.2264229761948
520.0,77.42691855582268
521.0,71.87679252841428
522.0,63.21663968877141
523.0,80.92346702166839
524.0,81.96143132627823
525.0,78.6219397808493
526.0,54.18350200325048
527.0,63.02131016876878
528.0,68.82894160561231
529.0,75.28287306716886
530.0,58.89091616719871
531.0,70.17974764717208
532.0,82.92864698069164
533.0,70.01103962417545
534.0,66.05688249822953
535.0,70.45281462362156
536.0,63.944567389812754
537.0,76.69208021661655
538.0,76.714127263793
539.0,59.47797047934368
540.0,53.946335305672996
541.0,75.90774186943193
542.0,56.89850130790141
543.0,77.48929938149581
544.0,74.44110626686343
545.0,80.23098987725335
546.0,71.78396376526265
547.0,62.895258220084315
548.0,61.21809210863365
549.0,65.4808190711826
550.0,79.88020314516838
551.0,74.37288131597
552.0,78.09678442607125
553.0,70.14782681333173
554.0,84.71949428821779
555.0,63.672694389757915
556.0,73.1641145973468
557.0,62.52521523558618
558.0,66.71831137131215
559.0,69.1622149547365
560.0,55.43556260645257
561.0,73.40135260556093
562.0,80.846119634626
563.0,70.01774118724464
564.0,67.99712707709212
565.0,65.03839525654548
566.0,69.31799848638794
567.0,74.2750821513863
568.0,64.69207708625733
569.0,65.19881374199589
570.0,66.09797850698112
571.0,78.2725943550763
572.0,65.56744660024572
573.0,71.86881902627029
574.0,71.30669834451297
575.0,73.25863412488579
576.0,75.20689670820366
577.0,77.1818907466111
578.0,75.82836686757162
579.0,58.40561952035896
580.0,67.58694800051859
581.0,61.38500363746353
582.0,77.36389895220493
583.0,73.50254896280282
584.0,73.37442509132248
585.0,66.11067123567389
586.0,74.87575267461484
587.0,53.888279803580254
588.0,72.4385263618626
589.0,72.28378689427348
590.0,68.83145706014166
591.0,71.29543345414461
592.0,55.169078376525235
593.0,80.90431885325839
594.0,68.71475534963794
595.0,72.86744741990744
596.0,60.67681896207272
597.0,67.23073708091695
598.0,71.76865789362388
599.0,72.82955492256085
600.0,60.34001695847976
601.0,66.92899809007126
602.0,67.26890038261419
603.0,65.90577163782059
604.0,67.88172339482118
605.0,75.06669069423283
606.0,67.7197867444626
607.0,56.80117046378911
608.0,68.9692930041203
609.0,61.63259190637883
610.0,59.220882082115
611.0,59.41113437600833
612.0,62.16762800056695
613.0,65.69453900250447
614.0,61.62061142213127
615.0,79.43795338379944
616.0,79.36510324792319
617.0,71.67141169130501
618.0,81.24425986444446
619.0,70.94488077619852
620.0,75.9666915676064
621.0,67.14161055427242
622.0,75.35780203485284
623.0,62.15566827966155
624.0,71.28609001123627
625.0,81.52210627556647
626.0,62.98617624886564
627.0,64.0706227183541
628.0,72.19908493756677
629.0,72.59741635136855
630.0,64.85382417907465
631.0,60.45564641216293
632.0,61.300909048043394
633.0,67.15951711102701
634.0,64.51664051332456
635.0,59.14266909005526
636.0,74.66247781557702
637.0,62.379865034518346
638.0,72.7785960859431
639.0,69.27264742155597
640.0,55.90797078480817
641.0,71.49562976336362
642.0,75.10059242128806
643.0,67.87052979580066
644.0,57.7904403127524
645.0,55.1368668129777
646.0,85.06909281048509
647.0,53.10605841833672
648.0,66.3042381696057
649.0,77.06842953506566
650.0,65.6009934346601
651.0,77.92585138803368
652.0,63.22928103947911
653.0,67.58140125504966
654.0,63.12433210889408
655.0,60.004669889343724
656.0,75.99216185805027
657.0,56.922460741305045
658.0,79.24149171115226
659.0,72.34956559146514
660.0,74.57541771122737
661.0,65.62530935066908
662.0,79.06242977065011
663.0,68.32433532648042
664.0,65.92823142657114
665.0,67.32917321685942
666.0,57.616276824984595
667.0,77.260582621403
668.0,73.96884237196777
669.0,81.29037960581846
670.0,69.46344823650718
671.0,53.53614843263587
672.0,75.42751911258128
673.0,61.09947913950428
674.0,77.55424543995487
675.0,65.85067631059741
676.0,53.23180775895269
677.0,72.01846924985452
678.0,73.62074953701028
679.0,81.126817918816
680.0,61.55893427785686
681.0,60.75945333901643
682.0,72.17389044193241
683.0,71.14626253657529
684.0,71.14824500248021
685.0,61.61557324152874
686.0,81.07171452232448
687.0,60.55609892494428
688.0,61.96244936094587
689.0,54.52188829149295
690.0,72.72485489429985
691.0,69.9838584585985
692.0,77.7857059067721
693.0,68.7512080517362
694.0,64.3956269632954
695.0,55.073350198129916
696.0,80.57373906114512
697.0,75.27951638550496
698.0,63.60339233894601
699.0,80.67448292596002
700.0,73.37793222573387
701.0,74.77652616076534
702.0,78.178669677675
703.0,61.19184815154745
704.0,68.08577241051509
705.0,78.52118466122774
706.0,80.0170434987359
707.0,67.00183763666497
708.0,79.23857873925591
709.0,70.21552668023494
710.0,76.86940647902094
711.0,53.63996229371576
712.0,62.881861952249686
713.0,71.89382917550414
714.0,63.10255099826009
715.0,51.37385280087526
716.0,63.43838310507024
717.0,63.9306658512115
718.0,74.90694138313329
719.0,64.92545673207093
720.0,60.70714338435989
721.0,77.44057212573396
722.0,71.81085888180108
723.0,74.03431352675238
724.0,64.90027421207675
725.0,76.07160983747121
726.0,66.63628582064666
727.0,61.71460321665864
728.0,72.30221183743706
729.0,66.48333379699628
730.0,59.700268638487564
731.0,72.23166154132794
732.0,66.29915887419885
733.0,65.25991926611681
734.0,70.91915835270785
735.0,65.06957232280841
736.0,68.93150726894562
737.0,76.00270663729258
738.0,62.672373927008536
739.0,74.06636877789171
740.0,67.13404091679362
741.0,67.10773374757353
742.0,80.90482518617755
743.0,69.91432802206509
744.0,54.078008489284414
745.0,72.75857064807398
746.0,69.80121210614413
747.0,68.78718885023582
748.0,81.70275666230405
749.0,69.7601112764481
750.0,69.11448373793696
751.0,63.24254798098052
752.0,66.35500620692817
753.0,70.28239118946051
754.0,73.23418675681621
755.0,80.29364914168714
756.0,75.45601560788285
757.0,67.92598458789769
758.0,76.19305598396707
759.0,52.416158399282345
760.0,68.45913018927419
761.0,65.84577164475246
762.0,75.07161415210508
763.0,73.86110761437867
764.0,71.89897590079241
765.0,83.30765077689502
766.0,80.87208144802817
767.0,52.1717241952929
768.0,64.50993017850983
769.0,59.40894982724175
770.0,80.75419070420556
771.0,66.70871887346989
772.0,62.96004383492383
773.0,77.05936893646236
774.0,73.54526934021493
775.0,70.6687882251104
